,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist
195,0.4,0.892,5,-3.088,0,0.139,0.0688,0.0,0.53,0.522,164.092,175909,True,2,Imagine,Tha Joker
196,0.748,0.694,5,-4.32,0,0.173,0.109,0.0,0.268,0.306,133.931,186149,True,3,Come Around,Tha Joker
197,0.405,0.674,9,-5.712,1,0.214,0.00346,0.0,0.218,0.359,69.925,185104,True,1,Throw It Up,Tha Joker
198,0.794,0.517,8,-6.146,0,0.276,0.0101,0.0,0.0921,0.455,134.95,208980,True,2,So Dam Fine,Tha Joker
199,0.697,0.711,7,-5.953,0,0.155,0.224,0.0,0.637,0.697,153.946,267180,True,2,Home Again,Tha Joker
200,0.751,0.897,11,-4.204,1,0.0778,0.0816,0.0,0.0787,0.815,102.046,216899,False,0,Radio,Nick Howard
201,0.813,0.778,2,-4.562,1,0.0434,0.122,3.61e-06,0.0562,0.821,93.008,205232,False,0,I Don't Need You,Nick Howard
202,0.886,0.69,8,-6.872,1,0.0753,0.0846,0.0,0.108,0.835,115.976,199943,False,0,Out of My Head,Nick Howard
203,0.598,0.813,0,-3.96,0,0.0457,0.0923,0.00316,0.1,0.539,167.895,215659,False,3,Fight,Nick Howard
204,0.554,0.656,0,-6.603,1,0.0567,0.214,0.0,0.105,0.387,163.97,260600,False,1,Carry You,Nick Howard
205,0.654,0.539,8,-6.82,1,0.0272,0.255,0.0,0.158,0.468,96.014,208244,False,4,Satellites,Nick Howard
206,0.697,0.823,8,-5.943,1,0.0498,0.474,3.92e-06,0.0319,0.78,92.041,240276,False,0,Life,Nick Howard
207,0.701,0.694,3,-6.717,1,0.0369,0.0485,1.43e-06,0.0939,0.422,96.021,237295,False,0,Gone for Good,Nick Howard
208,0.659,0.406,0,-6.477,1,0.0286,0.387,0.0,0.148,0.365,151.943,240611,False,0,Good Man,Nick Howard
209,0.579,0.371,7,-8.717,1,0.0277,0.42,0.0,0.0989,0.322,93.995,249665,False,0,"Mariposa, Borboleta",Nick Howard
210,0.809,0.423,7,-7.704,1,0.0775,0.693,0.0,0.325,0.724,129.026,205957,False,0,Wonderful World,Nick Howard
211,0.791,0.914,0,-4.53,1,0.0507,0.0965,0.0,0.193,0.958,144.031,181548,False,0,Don't Wanna Go Home,Nick Howard
212,0.55,0.177,2,-11.339,1,0.0556,0.832,1.73e-05,0.34,0.466,88.928,229807,False,0,Heart of Gold,Nick Howard
213,0.757,0.574,2,-8.121,1,0.0713,0.665,5.53e-05,0.305,0.801,151.152,237329,False,0,Fight (Acoustic Version),Nick Howard
214,0.593,0.283,0,-9.467,1,0.0448,0.926,0.0,0.128,0.47,76.026,265913,False,12,Carry You (Acoustic Version),Nick Howard
215,0.337,0.347,5,-15.737,0,0.0371,0.902,0.883,0.125,0.451,130.16,192040,False,2,One,The New Seekers
216,0.375,0.54,4,-12.631,1,0.0344,0.632,0.916,0.131,0.484,94.371,178267,False,0,Allright My Love,The New Seekers
217,0.385,0.405,9,-12.039,1,0.0279,0.805,2.56e-05,0.126,0.228,84.23,205027,False,0,Ain't Love Easy,The New Seekers
218,0.471,0.474,7,-11.598,1,0.0337,0.346,0.0,0.0948,0.656,112.448,159800,False,0,Blackberry Way,The New Seekers
219,0.155,0.249,2,-14.834,1,0.03,0.566,0.000566,0.0883,0.392,176.103,223667,False,0,When There's No Love Left,The New Seekers
220,0.476,0.433,4,-13.931,1,0.0298,0.582,1.05e-05,0.304,0.717,133.451,209267,False,0,Your Song,The New Seekers
221,0.412,0.456,9,-11.397,1,0.0339,0.583,0.0,0.274,0.401,137.296,202907,False,13,"Look What They've Done to My Song, Ma",The New Seekers
222,0.438,0.375,7,-11.933,1,0.0302,0.749,0.000276,0.0963,0.305,119.074,208347,False,0,Cincinnati,The New Seekers
223,0.557,0.621,1,-15.274,0,0.0653,0.647,0.000254,0.106,0.866,81.87,174840,False,0,Eighteen Carat Friend (aka Friends),The New Seekers
224,0.529,0.302,0,-15.579,1,0.033,0.853,0.000163,0.113,0.465,126.594,230400,False,1,Beautiful People,The New Seekers
225,0.241,0.0835,2,-22.717,1,0.0325,0.984,0.0633,0.107,0.298,82.556,174427,False,0,I'll Be Home,The New Seekers
226,0.576,0.637,2,-11.442,1,0.0397,0.576,0.000196,0.115,0.862,94.421,194400,False,1,Never Ending Song of Love,The New Seekers
227,0.307,0.905,7,-4.93,1,0.0463,0.000417,0.00629,0.935,0.478,152.385,176043,False,5,This Sux,Whiskey Child
228,0.474,0.658,7,-7.366,1,0.0444,0.214,0.0,0.184,0.48,166.127,233308,False,3,Feel Like Gettin' Drunk,Whiskey Child
229,0.446,0.657,7,-16.925,1,0.0374,0.0004,0.356,0.122,0.602,149.945,223270,False,5,Couldn't Care Less,Whiskey Child
230,0.666,0.326,7,-15.524,1,0.0307,0.209,0.00829,0.321,0.427,120.018,190718,False,3,You Forgot About Me,Whiskey Child
231,0.724,0.382,2,-19.444,1,0.057,0.444,0.947,0.143,0.549,119.987,187583,False,3,Whiskey Child,Whiskey Child
232,0.516,0.58,7,-8.146,1,0.0438,0.266,0.0,0.102,0.533,166.106,228072,False,5,Feel Like Gettin' Drunk (Acoustic Version),Whiskey Child
233,0.405,0.793,7,-8.551,1,0.033,0.000145,0.854,0.795,0.497,152.071,177702,False,3,This Sux (Instrumental Version),Whiskey Child
234,0.59,0.603,7,-7.974,1,0.0405,0.0445,0.875,0.167,0.395,166.07,233160,False,3,Feel Like Gettin' Drunk (Instrumental Version),Whiskey Child
235,0.546,0.488,7,-9.074,1,0.0365,0.118,0.918,0.109,0.349,165.993,228434,False,3,Feel Like Gettin' Drunk (Acoustic Instrumental Version),Whiskey Child
236,0.749,0.943,2,-6.191,1,0.0672,0.22,0.884,0.107,0.066,125.016,172202,False,14,In Darkness,Noob_Memeus
237,0.589,0.482,2,-5.947,1,0.127,0.141,0.0722,0.174,0.358,101.896,150221,False,14,Gracias Mau5,Noob_Memeus
238,0.81,0.138,11,-17.302,1,0.0621,0.0292,0.793,0.0944,0.239,122.08,209032,False,1,1979 Pinto Droptop,Blackjesus Yoshua
239,0.707,0.616,11,-9.244,0,0.0611,0.146,0.647,0.0597,0.756,90.002,200359,False,1,Unlike Me,Blackjesus Yoshua
240,0.646,0.413,4,-17.273,0,0.0435,0.526,0.717,0.118,0.606,125.855,184921,False,3,Amaru Muru's Conquest,Blackjesus Yoshua
241,0.649,0.519,2,-9.992,1,0.0419,0.00324,0.909,0.217,0.566,106.043,225724,False,1,Unfinished Dream,Blackjesus Yoshua
242,0.574,0.396,1,-12.861,0,0.0759,0.00476,0.848,0.12,0.762,172.064,200960,False,2,Smokie and Barry,Blackjesus Yoshua
243,0.734,0.481,2,-12.987,0,0.0363,0.199,0.926,0.144,0.684,120.057,194168,False,1,Autumns Last Dance,Blackjesus Yoshua
244,0.543,0.393,6,-16.445,0,0.0386,0.00412,0.131,0.125,0.201,123.849,187873,False,2,Ogo's Egg,Blackjesus Yoshua
245,0.384,0.799,6,-9.783,1,0.0454,0.138,0.863,0.189,0.588,74.107,207778,False,1,Babylon Burning,Blackjesus Yoshua
246,0.624,0.489,11,-8.942,1,0.0343,0.00036,0.116,0.576,0.682,124.03,201927,False,2,Notachance,Blackjesus Yoshua
247,0.752,0.383,9,-16.903,1,0.0681,0.00366,0.394,0.0523,0.395,120.058,200281,False,1,But I'm Still Hot,Blackjesus Yoshua
248,0.649,0.386,6,-16.824,1,0.0311,0.0327,0.858,0.0914,0.325,120.016,194064,False,2,Next of Kin,Blackjesus Yoshua
249,0.713,0.483,10,-11.047,0,0.0343,3.67e-05,0.0987,0.0801,0.392,127.982,188369,False,2,Egyptian Pharoah,Blackjesus Yoshua
250,0.694,0.696,5,-9.722,0,0.0281,0.158,0.914,0.0992,0.668,116.06,207856,False,5,Natures Science Fair,Blackjesus Yoshua
251,0.741,0.265,9,-14.209,0,0.0486,0.0473,0.928,0.0917,0.0601,119.923,200359,False,3,Family Ties,Blackjesus Yoshua
252,0.641,0.457,10,-13.15,0,0.0394,0.0329,0.835,0.0971,0.211,122.006,188891,False,1,Lock and Key,Blackjesus Yoshua
253,0.718,0.486,10,-10.146,0,0.0328,0.00364,0.631,0.227,0.463,100.007,200359,False,3,Freak the Funk,Blackjesus Yoshua
254,0.572,0.883,8,-6.063,1,0.0517,7.62e-05,0.738,0.248,0.337,119.982,266250,False,4,Cloak of Riddles,Lugosi Smile
255,0.395,0.868,1,-4.529,1,0.0755,0.000463,0.892,0.107,0.602,114.912,175622,False,4,Jade,Lugosi Smile
256,0.554,0.856,10,-5.348,0,0.0855,0.0154,0.805,0.36,0.737,164.037,190244,False,12,Shadomasuku,Lugosi Smile
257,0.467,0.777,7,-7.136,1,0.0598,0.0535,0.00225,0.173,0.0926,125.996,365714,False,8,This Wild Darkness - Remix1,Moby
258,0.374,0.6,7,-7.23,1,0.0314,0.722,0.000198,0.346,0.18,78.026,363846,False,5,This Wild Darkness - Sunrise Mix,Moby
259,0.34,0.887,7,-5.786,1,0.0481,0.108,0.0215,0.331,0.662,119.471,291497,False,8,This Wild Darkness - CYA Remix Edit,Moby
260,0.3,0.896,7,-6.319,1,0.0415,0.108,0.184,0.103,0.544,120.695,477367,False,4,This Wild Darkness - CYA Remix,Moby
261,0.488,0.218,10,-14.886,1,0.0356,0.592,3.94e-06,0.557,0.525,82.416,152227,False,3,"These Arms of Mine - Live at the Apollo Theater, New York",Otis Redding
262,0.353,0.259,10,-14.899,1,0.0474,0.476,6.15e-06,0.367,0.483,189.12,139200,False,2,"Pain in My Heart - Live at the Apollo Theater, New York",Otis Redding
263,0.806,0.489,0,-12.898,1,0.104,0.0544,2.88e-05,0.0696,0.899,123.754,162160,False,3,Mr. Pitiful,Otis Redding
264,0.583,0.132,9,-15.067,0,0.057,0.192,1.91e-05,0.258,0.0695,102.937,201733,False,5,Try a Little Tenderness,Otis Redding
265,0.484,0.312,2,-13.522,1,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,166827,False,11,(Sittin' On) the Dock of the Bay,Otis Redding
266,0.61,0.77,5,-9.812,1,0.1,0.0094,0.0452,0.104,0.888,132.324,150111,True,14,"Fuck Bitches, Get Money - En vivo",La Contraseña
267,0.621,0.724,7,-9.496,1,0.138,0.0787,0.00022,0.139,0.854,132.744,161741,False,3,El Mismo de Antes - En vivo,La Contraseña
268,0.626,0.755,8,-8.648,1,0.203,0.0543,9.12e-05,0.378,0.937,133.488,137124,False,1,El Cuate - En vivo,La Contraseña
269,0.61,0.804,8,-8.77,1,0.146,0.0311,2.29e-05,0.368,0.906,133.017,159802,False,1,El Eddy - En vivo,La Contraseña
270,0.238,0.487,11,-12.423,0,0.0644,0.00381,0.0373,0.392,0.0469,149.163,195228,True,5,Intro,Entrails of a Virgin
271,0.245,0.888,11,-7.132,0,0.0934,0.00286,0.832,0.11,0.148,78.753,201840,True,6,Straight Sledge,Entrails of a Virgin
272,0.237,0.952,11,-6.913,0,0.173,0.00228,0.829,0.29,0.191,106.143,203928,True,5,Whoreship,Entrails of a Virgin
273,0.214,0.946,11,-7.086,0,0.141,0.000155,0.704,0.238,0.175,151.77,232116,True,5,The Irony of Being a Werewolf,Entrails of a Virgin
274,0.268,0.892,10,-7.148,0,0.108,0.000909,0.719,0.476,0.138,106.359,253344,True,6,Hell Blaze,Entrails of a Virgin
275,0.654,0.277,9,-15.698,0,0.0326,0.901,0.0,0.0912,0.763,58.001,149483,False,14,A Shattered Scene,Dan Griffith
276,0.533,0.897,9,-5.305,1,0.0649,0.000353,0.00126,0.235,0.689,119.52,275200,False,6,In a Cave,Kitchens Of Distinction
277,0.217,0.792,11,-5.193,0,0.0355,0.000226,0.0,0.0905,0.461,95.097,235467,False,3,Time to Groan,Kitchens Of Distinction
278,0.301,0.6,6,-5.799,1,0.0304,0.00147,2.42e-05,0.139,0.319,109.64,319600,False,3,Shiver,Kitchens Of Distinction
279,0.483,0.88,7,-4.925,1,0.0394,0.000373,0.000441,0.625,0.605,121.802,326067,False,3,Prize,Kitchens Of Distinction
280,0.43,0.947,2,-5.73,1,0.0425,0.000114,0.000435,0.329,0.493,142.998,198907,False,5,The 3rd Time We Opened the Capsule,Kitchens Of Distinction
281,0.475,0.863,2,-5.05,1,0.0753,0.00261,0.00072,0.118,0.322,126.272,272360,False,2,Her Last Day in Bed,Kitchens Of Distinction
282,0.421,0.953,0,-3.889,1,0.25,0.000117,0.0,0.0629,0.441,179.4,170200,False,3,"Courage, Mother",Kitchens Of Distinction
283,0.444,0.92,9,-4.101,0,0.0672,0.00081,0.0,0.427,0.695,124.627,194440,False,2,Mainly Mornings,Kitchens Of Distinction
284,0.27,0.881,9,-4.227,0,0.0556,0.000687,7.36e-06,0.111,0.392,119.704,362493,False,4,Hammer,Kitchens Of Distinction
285,0.701,0.489,4,-7.393,1,0.0275,0.21,0.000246,0.328,0.422,137.976,191694,False,14,I Did This All Myself,Dan Griffith
286,0.67,0.654,1,-7.06,0,0.0274,0.181,0.0472,0.589,0.348,115.416,191160,False,15,Man Who Sold The World,Jordis
287,0.549,0.556,4,-10.123,0,0.0247,0.186,0.000745,0.145,0.792,87.867,280896,False,14,Dead Bird Blues,Daniel Phillips
288,0.663,0.816,6,-5.004,1,0.0925,0.00715,0.0,0.639,0.71,156.055,209080,True,14,Lotta Money,Diamond
289,0.729,0.601,4,-9.392,0,0.177,0.0434,0.0,0.107,0.117,139.929,205714,True,14,Broken Promises,Bubby Galloway
290,0.644,0.769,7,-6.701,0,0.068,0.552,0.0,0.134,0.602,155.011,173584,True,14,Yall Ain't Widdit,Joey Tapz
291,0.842,0.78,5,-3.714,1,0.125,0.191,0.0,0.0626,0.662,131.049,190682,False,0,Did It My Way (feat. Devunta & Mia Gonzalez),Ray Smith
292,0.862,0.642,7,-5.727,1,0.0711,0.0235,0.0,0.683,0.189,110.073,207494,False,0,Good Love (feat. Peanut),Ray Smith
293,0.782,0.795,1,-4.542,1,0.183,0.0921,0.0,0.0927,0.463,126.11,130589,False,11,Black Sheep in the Ghetto,Ray Smith
294,0.534,0.773,6,-3.775,0,0.423,0.00388,0.0,0.344,0.323,99.846,169041,False,4,No Justice,Ray Smith
295,0.675,0.607,1,-9.385,0,0.301,0.114,0.0,0.149,0.407,95.078,192168,False,3,Blue Skies (feat. Muze),Ray Smith
296,0.583,0.733,7,-6.404,0,0.575,0.64,2.26e-06,0.149,0.0896,137.77,58514,False,0,The Call,Ray Smith
297,0.689,0.825,8,-4.714,1,0.086,0.325,0.0,0.0944,0.3,100.059,156131,False,0,Hometown Love (feat. Lee Lonn),Ray Smith
298,0.738,0.823,6,-4.027,0,0.0661,0.0987,0.0,0.255,0.808,125.031,199939,False,0,Cooler Than the Cold Side (feat. Sub/Cat),Ray Smith
299,0.696,0.913,8,-3.793,1,0.0821,0.00137,6.41e-05,0.0678,0.49,100.056,244831,False,6,Savannah (feat. Motion Hotel),Ray Smith
300,0.639,0.8,0,-4.28,1,0.351,0.453,0.0,0.196,0.373,90.127,240001,False,0,Hero (feat. Wasila),Ray Smith
301,0.31,0.465,0,-13.165,1,0.0498,0.0281,2.44e-05,0.264,0.371,184.976,203467,False,3,Glorybound,Poco
302,0.488,0.341,0,-15.352,1,0.0257,0.00722,3.24e-05,0.141,0.211,75.956,279267,False,3,Blue And Gray,Poco
303,0.564,0.421,11,-14.507,0,0.025,0.044,0.00019,0.107,0.896,100.559,228813,False,3,Streets Of Paradise,Poco
304,0.406,0.325,7,-17.401,1,0.0277,0.0156,3.25e-06,0.371,0.4,76.195,193360,False,2,The Writing On The Wall,Poco
305,0.655,0.379,7,-18.329,1,0.027,0.0792,4.67e-05,0.0504,0.713,88.969,220107,False,2,Down On The River Again,Poco
306,0.464,0.405,2,-13.645,1,0.0262,0.0348,0.0,0.262,0.356,81.813,272693,False,3,Please Wait For Me,Poco
307,0.551,0.584,9,-10.441,1,0.0289,0.00258,0.000385,0.327,0.887,118.646,219067,False,6,Widowmaker - Single Version,Poco
308,0.554,0.449,7,-16.162,1,0.0249,0.13,7.47e-06,0.0367,0.399,82.083,186413,False,2,Here Comes That Girl Again,Poco
309,0.54,0.635,4,-13.543,1,0.0262,0.000226,0.0122,0.113,0.828,89.053,217800,False,3,Sometimes (We Are All We Got),Poco
310,0.614,0.524,9,-13.682,1,0.0274,0.0702,0.0,0.18,0.71,97.766,213040,False,2,The Land Of Glory,Poco
311,0.692,0.88,5,-11.752,1,0.0479,0.0732,0.00937,0.117,0.93,125.673,237773,False,0,Sweet Dreams (Are Made Of This),Automatic
312,0.558,0.978,11,-6.878,0,0.0387,0.000315,0.196,0.0525,0.813,160.029,215813,False,0,Kids In America,Tiffany
313,0.312,0.905,0,-6.241,1,0.0477,0.157,4.12e-06,0.928,0.395,180.924,300973,False,0,Heart & Soul - Live,T'Pau
314,0.694,0.759,2,-8.164,1,0.0804,0.00161,0.00399,0.315,0.439,106.05,271587,False,0,Fight The Power,Vanilla Ice
315,0.506,0.514,8,-11.686,1,0.0333,0.00143,0.0,0.403,0.676,122.875,223893,False,0,You Give Love A Bad Name,Kelly Hansen
316,0.597,0.672,2,-6.15,0,0.0356,3.65e-05,0.0455,0.372,0.265,130.038,237960,False,12,Send Me An Angel,Zeromancer
317,0.44,0.606,4,-10.749,1,0.045,0.184,0.00014,0.134,0.182,151.993,219178,False,0,Home Sweet Home,Leif Garrett
318,0.651,0.782,4,-7.83,0,0.0605,0.0278,0.89,0.39,0.41,120.179,260987,False,0,Pride (In The Name Of Love),Razed In Black
319,0.514,0.498,7,-11.473,1,0.0378,0.00267,5.48e-05,0.115,0.396,117.871,307160,False,0,The Killing Moon,Eva O
320,0.393,0.972,9,-4.908,1,0.0802,0.000168,0.772,0.299,0.397,93.644,289587,False,0,Rag Doll,Ted Nugent
321,0.656,0.886,6,-10.395,1,0.0344,0.00584,0.529,0.0623,0.776,126.39,287387,False,0,Like A Virgin (LCD Mix),Bow Wow Wow
322,0.515,0.955,1,-5.952,1,0.0885,1.41e-05,0.0129,0.0466,0.416,125.072,283333,False,0,Hot For Teacher,John Corabi
323,0.515,0.863,6,-4.217,1,0.038,0.00182,0.222,0.158,0.415,114.521,217853,False,0,Heaven Knows I'm Miserable Now,Sweet And Tender Hooligans
324,0.609,0.793,10,-10.236,0,0.0379,0.0127,0.198,0.344,0.62,119.974,370467,False,0,Fascination Street,Godhead
325,0.469,0.658,0,-9.818,0,0.055,0.196,0.00057,0.114,0.233,91.022,216093,False,0,Stripped,Shiny Toy Guns
326,0.604,0.741,11,-5.349,1,0.0267,0.158,0.0,0.0701,0.656,108.015,284173,False,0,If I Could Turn Back Time,Kat Parsons
327,0.645,0.789,2,-6.818,1,0.084,0.00134,1.44e-06,0.216,0.703,122.363,193973,False,0,Our House,Fishbone's Angelo Moore
328,0.51,0.886,5,-5.129,1,0.0457,1.24e-05,0.116,0.0729,0.587,124.984,283627,False,0,Sharp Dressed Man,Molly Hatchet
329,0.495,0.948,9,-2.559,1,0.0924,0.000227,0.00152,0.17,0.458,123.594,250093,False,0,Photograph,Jani Lane
330,0.331,0.912,8,-7.239,1,0.0681,1.91e-05,0.629,0.115,0.569,123.503,271840,False,0,Welcome To The Jungle,Kevin Dubrow
331,0.75,0.671,10,-6.678,0,0.0455,0.316,1.28e-05,0.0891,0.49,109.077,240173,False,0,Eye Of The Tiger,Great White
332,0.791,0.593,2,-8.323,1,0.0797,1.43e-05,0.894,0.105,0.436,131.049,298853,False,0,Blue Monday,Lick
333,0.685,0.847,0,-6.881,1,0.0762,0.0249,0.000146,0.09,0.752,140.013,379253,False,0,Sex Dwarf,Dirty Sanchez
334,0.567,0.98,0,-7.029,1,0.0315,0.0224,0.614,0.292,0.67,144.847,301880,False,0,Electricity,Apoptygma Berzerk
335,0.412,0.973,4,-3.222,0,0.101,0.00104,0.000883,0.31,0.527,126.903,282760,False,0,Rock You Like A Hurricane,Kelly Hansen
336,0.687,0.492,2,-10.498,1,0.0299,0.000135,0.0131,0.0887,0.146,110.002,244893,False,0,Lullaby,Leæther Strip
337,0.466,0.554,4,-12.952,0,0.0324,0.000425,0.0285,0.102,0.507,122.733,268427,False,0,Livin' On A Prayer,Bulletboys
338,0.66,0.926,0,-9.185,1,0.0859,0.00351,0.00763,0.06,0.306,134.999,267987,False,1,Material Girl,KMFDM
339,0.541,0.803,7,-6.384,0,0.0306,0.00172,5.21e-06,0.0918,0.253,105.041,264253,False,0,Never Let Me Down Again,Tre Lux
340,0.43,0.761,11,-5.928,1,0.0363,0.000138,0.00238,0.133,0.391,127.038,267773,False,0,Legs,Artimus Pyle
341,0.626,0.881,5,-7.684,1,0.033,0.778,0.877,0.0929,0.791,120.016,209733,False,0,A Little Respect,Element
342,0.418,0.837,8,-4.951,1,0.0457,6.68e-05,0.0369,0.315,0.551,144.968,204813,False,0,Panama,Jani Lane
343,0.552,0.91,9,-2.881,1,0.0626,0.00853,6.04e-06,0.295,0.401,105.881,245507,False,0,Rock of Ages,Kelly Hansen
344,0.724,0.735,2,-9.8,1,0.0464,1.18e-05,0.938,0.0924,0.185,122.489,280800,False,0,Bizarre Love Triangle,Judson Leach
345,0.484,0.993,10,-4.056,0,0.167,1.32e-05,0.916,0.356,0.518,152.014,180160,False,0,Tainted Love,Ambra Red
346,0.126,0.589,8,-5.928,0,0.0362,0.00147,0.00326,0.0824,0.128,95.995,292707,False,0,Still Loving You,George Lynch
347,0.533,0.833,2,-7.364,1,0.0441,0.0111,0.0,0.268,0.407,112.177,298680,False,0,With Or Without You,Heaven 17
348,0.297,0.882,1,-5.772,1,0.0553,1.26e-05,0.018,0.0905,0.422,125.615,294160,False,0,Sweet Child O’ Mine,Jizzy Pearl
349,0.646,0.733,0,-9.451,1,0.0472,6.05e-06,0.747,0.0433,0.886,142.012,317240,False,0,Living On Video,Leæther Strip
350,0.598,0.556,9,-11.611,1,0.121,0.334,0.702,0.302,0.379,78.008,184451,False,0,Sky Blue,Mahtie Bush
351,0.878,0.513,6,-9.008,0,0.037,0.316,0.883,0.112,0.534,139.985,192052,False,5,I Am the One,Mahtie Bush
352,0.542,0.782,3,-7.805,0,0.0391,0.14,0.00103,0.111,0.367,97.557,216451,False,5,Future,Mahtie Bush
353,0.519,0.79,10,-11.07,0,0.0276,0.0886,0.934,0.791,0.529,92.317,187272,False,0,Matrixxx,Mahtie Bush
354,0.613,0.383,4,-7.739,0,0.0489,0.411,0.93,0.098,0.838,181.158,180402,False,0,Beware Beware,Mahtie Bush
355,0.789,0.353,0,-11.82,1,0.04,0.000859,0.902,0.165,0.903,94.943,212193,False,5,Soft Break 2.0,Mahtie Bush
356,0.844,0.46,4,-10.043,1,0.152,0.875,0.188,0.146,0.493,94.665,192653,False,5,At the Hotel,Mahtie Bush
357,0.589,0.212,9,-18.384,1,0.0312,0.52,0.0851,0.267,0.477,95.592,200882,False,0,Dove,Mahtie Bush
358,0.772,0.748,4,-7.408,1,0.0473,0.236,0.921,0.399,0.631,95.405,110759,False,0,Drummer Some,Mahtie Bush
359,0.595,0.771,4,-12.77,0,0.0445,0.0942,0.894,0.413,0.658,180.015,175909,False,5,Who's the Killer?,Mahtie Bush
360,0.717,0.507,7,-12.838,0,0.15,0.859,0.885,0.0906,0.847,80.999,195605,False,0,Outro,Mahtie Bush
361,0.543,0.032,0,-24.373,0,0.334,0.929,0.0,0.154,0.411,126.293,50688,True,0,Bigger Picture,Lil AD
362,0.902,0.538,3,-8.638,1,0.29,0.283,0.0,0.11,0.816,95.026,137455,True,1,Been Kobe,Lil AD
363,0.842,0.498,1,-8.704,0,0.221,0.677,0.0,0.13,0.694,97.101,198545,True,2,Break,Lil AD
364,0.807,0.401,10,-11.258,0,0.393,0.165,0.0,0.0915,0.609,94.962,109091,True,1,On Me,Lil AD
365,0.736,0.774,3,-7.13,0,0.122,0.129,0.0,0.126,0.576,98.03,126545,True,1,Freestyle,Lil AD
366,0.886,0.562,10,-8.614,0,0.302,0.203,0.0,0.113,0.478,97.027,134439,True,8,Slight Vent,Lil AD
367,0.529,0.197,0,-15.185,1,0.663,0.676,0.0,0.129,0.273,75.46,82909,True,1,Skit : We Outside,Lil AD
368,0.907,0.416,7,-10.43,1,0.327,0.238,0.0,0.343,0.682,94.981,104727,True,1,Like That,Lil AD
369,0.854,0.538,0,-8.166,1,0.158,0.469,0.0,0.122,0.825,98.021,145582,False,2,BandMan2,Lil AD
370,0.807,0.519,11,-9.648,1,0.262,0.117,0.0,0.134,0.661,96.055,138149,True,1,The Real,Lil AD
371,0.767,0.469,8,-10.625,0,0.216,0.148,0.0,0.0978,0.581,92.016,200727,True,3,Decline,Lil AD
372,0.843,0.49,8,-6.825,1,0.134,0.000771,0.0,0.124,0.296,100.047,176069,True,1,Hang Out,Lil AD
373,0.748,0.688,1,-7.012,0,0.214,0.202,0.0,0.0725,0.667,128.067,172316,True,1,We The Ones,Lil AD
374,0.839,0.3,8,-15.791,1,0.411,0.365,0.0,0.207,0.494,91.997,153260,True,0,TrueVent,Lil AD
375,0.636,0.071,1,-21.32,1,0.783,0.876,0.0,0.754,0.193,58.559,43636,True,0,Outro,Lil AD
376,0.831,0.529,6,-8.254,1,0.297,0.0758,0.0,0.172,0.753,77.022,163344,True,14,Lookin' Like,Q Da Halftime Show
377,0.272,0.823,2,-13.565,1,0.055,8.92e-06,0.867,0.357,0.0337,95.693,165680,False,4,Killing Another,Coaltar Of The Deepers
378,0.295,0.856,11,-11.844,0,0.0488,1.97e-06,0.84,0.352,0.577,160.285,255733,False,5,Amethyst (Revenge),Coaltar Of The Deepers
379,0.242,0.822,0,-12.801,1,0.0555,0.000204,0.722,0.359,0.469,167.987,264494,False,3,Your Melody (Revenge),Coaltar Of The Deepers
380,0.227,0.9,0,-12.209,1,0.0449,3.86e-06,0.766,0.0827,0.683,158.564,224808,False,3,Earth Thing,Coaltar Of The Deepers
381,0.301,0.835,2,-12.098,1,0.0568,2.99e-06,0.267,0.312,0.334,162.997,207640,False,3,Summer Days (Revenge),Coaltar Of The Deepers
382,0.479,0.425,7,-16.73,1,0.0317,0.527,0.958,0.133,0.416,118.048,507707,False,5,Snow (Revenge),Coaltar Of The Deepers
383,0.357,0.854,7,-13.176,1,0.039,1.2e-05,0.546,0.367,0.739,180.138,272616,False,3,Blink (Revenge),Coaltar Of The Deepers
384,0.101,0.307,5,-20.577,1,0.0465,0.00645,0.862,0.168,0.0341,78.542,167680,False,1,The Visitors (Revenge),Coaltar Of The Deepers
385,0.682,0.914,11,-5.828,0,0.0428,0.0346,0.00761,0.131,0.817,135.007,252213,False,4,Te Daría Mi Vida,Paulina Rubio
386,0.718,0.881,8,-6.147,1,0.0308,0.125,0.0,0.0981,0.728,120.102,226027,False,7,Mío,Paulina Rubio
387,0.62,0.874,0,-7.468,1,0.0271,0.0959,0.000344,0.19,0.871,138.232,234773,False,2,Amor De Mujer,Paulina Rubio
388,0.441,0.813,9,-7.936,1,0.0608,0.0159,6.18e-06,0.0977,0.612,127.68,210293,False,3,Enamorada,Paulina Rubio
389,0.75,0.752,4,-7.903,1,0.0667,0.0056,0.0,0.0859,0.769,136.026,192160,False,1,Despiértate,Paulina Rubio
390,0.663,0.434,9,-10.178,1,0.0245,0.139,0.000182,0.132,0.353,102.918,251120,False,2,Él Me Engañó,Paulina Rubio
391,0.784,0.884,10,-9.64,0,0.0558,0.0249,5.79e-05,0.281,0.855,115.149,278733,False,0,Sangre Latina,Paulina Rubio
392,0.604,0.932,10,-5.816,0,0.0706,0.00276,8.54e-05,0.139,0.634,137.937,254667,False,1,Miel Y Sal,Paulina Rubio
393,0.803,0.495,2,-7.404,1,0.0294,0.282,0.0,0.109,0.901,123.151,217107,False,0,Vuelve Junto A Mí,Paulina Rubio
